X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,ADDRESS,PROPERTY_NAME,PHILADELPHIA_BUILDING_ID,POSTAL_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,ELECTRIC_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,WATER_SCORE,Y_COORD,X_COORD,TOTAL_FLOOR_AREA_BLD_PK_FT2
-75.1909768019007,40.0429850324751,826,5021260,400-14 W. Hortter Street,Germantown Manor,"888220202;888220203;888220204;888220205;888220206;888220207;888220208;888220209;888220210;888220211;888220212;888220213;888220214;888220215;888220216;888220217;888220218;888220219;888220220;888220221;888220222;888220223;888220224;888220225;888220226;888220227;888220228;888220229;888220230;888220231;888220232;888220233;888220234;888220235;888220236;888220237;888220238;888220239;888220240;888220241;888220242;888220243;888220244;888220245;888220246;888220201",19119,1,1925,Multifamily Housing,1404413.3,1161021.6,,,61,49.8,100.1,1480.1,192.1,71,40.04297695,-75.19097502,51480
-75.1684813991894,39.9495925359332,827,5021678,1616 Walnut St,Icon 1616,881012260,19103,1,1929,Multifamily Housing,8221449.4,30900,,1239281.1,,44.9,116.1,6149,847.3,68,39.94958447,-75.16847963,274250
-75.1656225759121,39.9511336349938,828,5023391,42 South 15th Street ,The Avenir,881031014,19102,1,1909,Multifamily Housing,7471945.6,,,1165411.3,30,61.7,159.5,3826,728.4,86,39.95112557,-75.1656208,140000
-75.1430826846119,39.9256975913156,829,5023272,1651 Christopher Columbus Blvd,4101 - S PHILADELPHIA,882055160,19148,1,1994,Retail Store,3991712.4,3547114.4,,,92,49.4,97.6,1048.8,559,,39.92568953,-75.14308092,152681
-75.1538079659339,39.9477258186373,830,5023248,200 W Washington Square,The St. James,881567905,19106,1,2003,Multifamily Housing,19973527.3,,,9954.9,30,48.1,134.5,16409.4,1855.3,34,39.94771775,-75.1538062,415790
-75.1753681931359,39.9543669611023,831,5023467,2101 Market St.,Murano Condominium  ASN,888094100,19103,1,2008,Multifamily Housing,15408592,,,17297192.1,55,54.7,106.9,12107.1,2579.2,77,39.9543589,-75.17536642,710082
-75.0911758656555,39.9924039640757,832,5021622,2539 Castor Avenue,4150 - PORT RICHMOND,882059510,19134,1,2001,Retail Store,4560799.9,3991798.5,,,64,63.2,125.4,891.7,635.5,,39.99239589,-75.09117412,135304
-75.139303649085,40.0362908110105,833,5024002,5501 N 11th Street,Community House,776012000,19141,1,2003,Multifamily Housing,2508427.3,1915892.9,,,35,60,122.6,2538.1,334.7,38,40.03628273,-75.13930188,73712
-75.1835549856913,40.0278932501466,834,5023595,515 W Chelten Ave ,Hathaway House Apts.,881210500,19144,1,1968,Multifamily Housing,3758659.2,4751300.4,,,83,48.8,89,6329.2,579.8,42,40.02788517,-75.1835532,225493
-75.1751001491937,39.9503369358618,835,5025694,2020 Walnut Street,Wanamaker House,888090644,19103,1,1983,Multifamily Housing,11813920.3,6355516.5,,,35,65.1,142.5,12470,1434.5,55,39.95032887,-75.17509837,278926
-75.1765757196038,39.9521334947834,836,5025820,2116 Chestnut Street,2116 Chestnut Apartments,881566975,19103,1,2013,Multifamily Housing,13285676.3,2468649.6,,,50,49.9,126.1,6695.9,1364.7,86,39.95212543,-75.17657394,410780
-75.0935056289519,40.033109635199,837,3597850,5600 Langdon St,CDC,884120510,19124,1,1964,Distribution Center,16991678.1,27808654.1,,,65,37.4,64.1,76.7,3054.8,,40.03310155,-75.09350388,1197220
-75.0052108680981,40.1019184020446,838,3633532,11451 Roosevelt Blvd.,United Refrigeration Inc. Warehouse 90,884268000,19154,1,1959,Distribution Center,1471062.3,880793.6,,,87,14.4,30.9,,183.4,,40.1019103,-75.00520914,253386
-75.0054472054665,40.1017554706296,839,3633517,11401 Roosevelt Blvd.,United Refrigeration Inc. Headquarters,884267500,19154,0,1960,Distribution Center,7173788,2136889.1,,,17,76.6,183.8,750.6,779.6,,40.10174737,-75.00544548,181508
-74.9864727041517,40.0605490642815,840,3637394,9801 Frankford Avenue,Campus Center,778503000,19114-2009,1,1988,College/University,3234199,3630982.3,,,,76.6,143.6,817.6,493.2,,40.05729095,-74.98526574,89596
-74.9893908660132,40.0600712735737,841,3637411,9801 Frankford Avenue,Education Technology Center,778503000,19114-2009,1,2005,College/University,5070310.5,4198170.5,,,,149.5,300.1,1014.4,693.8,,40.05940554,-74.98933784,62000
-75.1568670367632,39.9472773380418,842,3643298,951 Locust Street,Bluemle Life Science Building,771015010,19107-5541,1,1991,Laboratory,40035452.6,11953.1,,34229429.5,,258.5,533.6,,5990.8,,39.94726927,-75.15686527,287286
-75.1705133646338,39.8891591576302,843,3644128,1120 Flagship Drive,Building 611,78-8-0441-00,19112,1,1942,Non-Refrigerated Warehouse,123664,,,,,0.6,1.6,,11.5,,39.88915111,-75.1705116,215800
-74.9999006909021,40.1055792361121,844,3663826,12005 Roosevelt Blvd,1198-Philadelphia - Roosevelt BL,884269100,19154,1,2009,Self-Storage Facility,537325.2,685300,,,,11.3,20.5,,86.3,,40.10557113,-74.99989896,108232
-75.0431883724773,40.0879809236375,845,3669125,1520 Grant Avenue,Northeast Racquet Club - NERC,882069300,19115,2,1973,Fitness Center/Health Club/Gym,6064946,3082094.7,,,,78.2,172.8,7.9,726.9,,40.08797283,-75.04318663,117000
-75.0238560738608,40.0854040542912,846,3681473,9701 EAST ROOSEVELT BLVD.,lowes 1848,882241800,19114,1,2004,Retail Store,4765427.8,3018640,,,84,67.1,142.4,1223.6,602.8,,40.08539596,-75.02385434,115928
-75.0013021312689,40.1046080074751,847,3681375,11701 Roosevelt Blvd,Pepsi Bottling Group,884269000,19154,2,1969,Manufacturing/Industrial Plant,30115049,17629999.2,,,,208.6,449.2,83676.3,3732.7,,40.10459991,-75.0013004,333526
-75.1647390448736,39.9628002763486,848,3681793,1600 Spring Garden St,CCP Main Campus-East,772534600,19130,4,1982,College/University,37221985.7,1562177.5,,,,62.8,171.3,1234.1,3325.8,,39.96279221,-75.16473727,617852
-75.0401690128668,40.02066749184,849,3686050,6801 NEW STATE ROAD,NATIONAL GREYHOUND ADOPTION PROGRAM,884351865,19135,0,1956,Other,,759200.1,,,,11.4,11.9,2198.3,40.3,,40.02065941,-75.04016728,66786
-75.0055578541895,40.1023700970592,850,3685555,11500 E. ROOSEVELT BLVD.,ROOSEVELT BOULEVARD ASSOC.,88-4-242700,19116,0,1956,Other,2239523.5,3655598.4,,,,19.7,33.9,1035.8,402.1,,40.102362,-75.00555612,298627
-75.228510515426,39.980597271455,851,3694574,5320 West Jefferson Street,Overbrook Shop,521034500,19131,1,1994,Other - Public Services,4466400.1,7785403.9,,,,61.3,103.4,,828.2,,39.9805892,-75.22850872,200000
-75.076846976507,40.0232741103117,852,3694576,Bridge Street && Frankford Avenue,Frankford Depot,884353875,19124,1,1957,Other - Public Services,5359361.5,10405563.4,,,,154.6,254.2,4124.2,1050.3,,40.02326603,-75.07684523,102000
-75.1280203158538,39.9673471084093,853,3696768,1334-76 Beach st,Penn Treaty Park Place,883365200,19125,1,1911,Office,6192674.2,818629,,,89,48.5,125.8,1053.3,618.5,,39.96733904,-75.12801856,178680
-75.207850180321,39.9461610588725,854,3696901,4247 Woodland Ave,Griffith Hall,773500500,19104,1,1928,College/University,5984719.7,23576326,,,,260.8,366.3,2109.5,1773.7,,39.946153,-75.2078484,113332
-75.168096193499,40.072350552425,855,3736431,1350 E Vernon Road,St. Raymond of Penafort,775329000,19150,2,1950,K-12 School,301123.1,2125803.6,,,89,39.2,49.7,715.4,140.9,,40.07234246,-75.16809441,61900
-75.1857126341495,39.9551257663764,856,3762530,3118-38 Market Street,"7,7A-Bossone / Commonwealth","774526000 ; 774525100 ; 885633160 ",19104,2,2004,College/University,12703111.4,15407871.4,,7310018.6,,219.8,375.7,8760.6,2410.5,,39.9551177,-75.18571086,161154
-75.188306077756,39.955475651243,857,3762535,3201-47 Market Street,13-Nesbitt,774528000,19104,1,1970,College/University,4762763,,,4414711,,112.1,227.8,2216,708.1,,39.95546759,-75.1883043,81853
-75.1878364049588,39.9575519323832,858,3762548,105-25 North 32nd Street,26-Caneris Hall,"881822880 ; 774635000",19104,1,2000,Residence Hall/Dormitory,4906776.7,7793283.2,,,32,115.3,199,3023.5,841.4,,39.95754387,-75.18783463,110143
-75.1892449606376,39.9589017347018,859,3762544,202-14 N 33RD ST,21-Myers Hall,"881822890 ; 774552000",19104,1,1977,Residence Hall/Dormitory,3778766.1,450396.3,,,72,45.2,118.1,573.3,353.1,,39.95889367,-75.18924318,93567
-75.1854180922221,39.9550884920247,860,3762549,3100-16 Market Street,"27,27A-LeBow / CAT Engineering",774525000,19104,2,1989,College/University,10003796.3,,,5756666.9,,124.2,275.3,4637.3,1253.8,,39.95508043,-75.18541631,126910
-75.1407381906185,39.9198075244769,861,3782623,2201 S. Columbus Blvd,Pier 82 South,781053600,19148,1,1980,Refrigerated Warehouse,1788747.8,5292.2,,,94,14.4,40.1,82,166.4,,39.91979946,-75.14073643,125000
-75.1413291381007,39.9207035092715,862,3782718,2101 S. Columbus Blvd,Pier 80 South,884463835,19148,2,1930,Non-Refrigerated Warehouse,1854955.3,,,,,4.5,12.6,,172.2,,39.92069545,-75.14132738,410587
-74.9710904058391,40.1022868104821,863,3788593,12700 DUNKS FERRY RD.,ST. ANSELM ANNEX,778144000,19154,1,1970,Office,61183.2,721365.5,,,73,72.7,86.3,54,44,,40.10227871,-74.97108869,10764
-75.1924881381991,39.9353323688127,864,3788556,1432 S. 29th St.,St. Gabriel Church,773259000,19146,3,1895,Worship Facility,181551.4,2306286.3,,,,45.4,53.4,68.7,139.4,,39.93532431,-75.19248636,54839
-75.163024738717,39.9546715677542,865,3788696,111 N. Broad Street,PA Convention Center Annex,781020810,19107,1,2011,Convention Center,24428596.1,20169672.6,,,,49.6,99.5,3650.5,3339.6,,39.9546635,-75.16302297,900000
-75.0330993461327,40.0758663511915,866,3815264,9173-75 E Roosevelt Boulevard,Northeast Shopping Center - Burlington Coat Factory - 15201101,882093500,19114,2,1961,Strip Mall,10428208.2,164189,,,,31.6,87.7,3478.1,977,,40.07585826,-75.03309761,335033
-75.0288179332394,40.0803175729746,867,3831435,9461 Roosevelt Blvd,Four Points Hotel/Richfield Hosipitality,883760000,19114,1,1973,Hotel,5432982.2,3385755.1,,,96,49.3,104.8,5308.6,684.3,,40.08030948,-75.0288162,270000
-75.140582188889,39.9517707364242,868,3875677,100 North Columbus Blvd.,Holiday Inn Express Penns Landing,883710500,19106,1,1986,Hotel,2518056,1784588,,,83,49.5,102.6,4156.2,328.6,,39.95176267,-75.14058043,87000
-75.0050817969024,40.1026940626624,869,3877095,11550-11580 ROOSEVELT BLVD,RAMADA,883763500,19116,1,1964,Hotel,2266354.8,1723064.4,,,42,61.6,125.9,3510.2,302,,40.10268596,-75.00508007,173000
-75.0283925712164,40.0807354397797,870,3880929,9501 Roosevelt Blvd,MRA Realty,883088901,19114,1,1989,Medical Office,1154639.9,862146.8,,,100,29.3,60.2,1370.1,153,,40.08072734,-75.02839084,68776
-75.1812843211851,39.9164150344098,871,3882112,2820A S 20TH ST Unit #12,Defense Center 2820A S 20TH ST Unit #12,884095052,19145,1,1941,Office,9766044.8,3798087.1,,,62,69.1,159.7,900.7,1108.5,,39.91640698,-75.18128255,196162
-74.9814198659795,40.0711348645555,872,3884927,10810 Knights Road,Torresdale Medical Building,778017200,19154,0,1985,Medical Office,6233123.5,,,,11,103.7,290.3,,578.8,,40.07112677,-74.98141815,60122
-75.044766735389,40.0192744081927,873,3891054,6601 New State Rd,Freedom International,884179500,19135,1,1965,Distribution Center,1192132.7,3014691.4,,,21,76.9,118.9,127.5,270.8,,40.01926633,-75.044765,358386
-75.1421330229699,39.9218925064137,874,3891499,2001 S. Columbus Blvd,Pier 78 South Annex,884463830,19148,1,1996,Non-Refrigerated Warehouse,1887519.1,,,,33,9.1,25.4,56.7,175.3,,39.92188445,-75.14213126,208000
-75.1545506945231,40.0395579024528,875,3893260,2006-2050 W. Olney Ave,La Salle #1 (Resid Halls),776516000,19144,7,1953,Residence Hall/Dormitory,1665730.2,8997390.7,,,,91.1,120.6,2047.2,632.6,,40.03954982,-75.15454892,117005
-74.9699725807452,40.1132115943225,876,3912799,3000 Meeting House Road,Origlio Property Holding,884292800,19154,1,2001,Non-Refrigerated Warehouse,25729.8,4975894.3,,,100,18.7,19.8,770.5,266.7,,40.11320349,-74.96997086,568000
-75.1527905716776,39.955015145651,877,3955822,800 RACE STREET,PODIATRIC - UNIVERSITY,771524000,19107,1,2000,College/University,7553816.6,1272,,5962311,,92.1,192.9,3763.4,1097.4,,39.95500708,-75.1527888,146805
-75.1472130413807,39.9503940202307,878,3960828,399 Market Street,Colonial Penn Life Insurance,883014000,19106,1,1974,Office,6676134.2,2882335,,,,75.7,172,1138.3,773,,39.95038595,-75.14721128,153376
-75.1715406661047,39.9820510042238,879,3959812,2239 West Montgomery Ave,2239 West Montgomery Ave,772176000,19121,1,1918,K-12 School,568575.7,1346787.3,,,97,33.5,52.6,3292.3,121.1,,39.98204293,-75.17153889,57200
-75.1525878345095,39.9796056503358,880,3965451,1121 W. MONTGOMERY AVENUE,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),777634500,19122,1,1990,College/University,30835496.2,,,8136930.8,,173.9,347.7,24740.7,4284.9,,39.97959758,-75.15258607,404680
-75.1521893250152,39.9810531673588,881,3965855,1114 W. POLETT WALK,ANDERSON,777568800,19122,1,2000,College/University,7003205.1,91,,15395686.6,,129.4,194.3,1930,2071.6,,39.9810451,-75.15218756,231660
-75.150353882162,40.0059972829311,882,3969865,BROAD && VENANGO,BOYER PAVILION,777533001,19140,1,2000,Hospital (General Medical & Surgical),9767573.3,,,26507444.8,99,199.9,258.2,5773.1,4379.4,,40.00598921,-75.15035211,344000
-75.1286221482063,39.9922607330628,883,3963906,2801-31 A ST,SOMERSET WAREHOUSE,884340880,19134,1,1945,Non-Refrigerated Warehouse,185152.2,373566.6,,,96,8.6,14,11.2,37,,39.99225266,-75.12862039,65000
-75.1521845972226,39.9810803765398,884,3983811,1115 W. POLETT WALK,GLADFELTER,777568800,19122,1,2000,College/University,2452796,208,,11265998.7,,100.1,134.8,376.5,1210.3,,39.98107231,-75.15218283,181566
-75.1531111703185,39.983062964389,885,3983812,2020 N. 12th Street,NEW TYLER SOA,777570600,19122,1,2000,College/University,14802566.2,417695,,33887390.5,,347.4,471,1543.5,5546.5,,39.98305489,-75.1531094,245125
-75.1265795264308,40.0139401449171,886,4069484,120 W HUNTING PARK AV,Alt Ed Center Hunting Park,786160485,19140,1,2004,K-12 School,5261716.9,4269222.1,,,41,58.1,117.2,273.5,685.2,,40.01393207,-75.12657776,164000
-75.1435031784049,39.9679973761287,887,4123946,1101 NORTH 4TH ST,Bodine,781462800,19123,1,1935,K-12 School,774419.6,5900100.7,,,12,113.1,141.8,374.9,380.9,,39.96798931,-75.14350141,59000
-75.0627753444546,40.0294110900968,888,4126295,3001 ROBBINS AVE,Allen Ethan,786461400,19149,1,1929,K-12 School,864782.7,4629648.4,,,22,82.6,109.5,623.6,321.2,,40.02940301,-75.0627736,66482
-75.0524290895239,40.04680841132,889,4457062,7400 Roosevelt Blvd ,7400 Roosevelt Blvd,881171000,19152,5,1973,Multifamily Housing,417428.2,4178501.1,,,100,25.4,30.7,10588.4,258.3,28,40.04680032,-75.05242735,180700
-75.1722378706042,39.9519251325918,890,4449983,1919 Chestnut Street,William Penn House,881023000,19103,1,1965,Multifamily Housing,17574079.2,,,8757562.4,87,39.6,89.8,14329.8,2213.3,82,39.95191707,-75.1722361,825000
-75.1674249160489,39.9528783938637,891,4484968,1635 Market,1635 Market,883053000,19103,1,1966,Office,18699128.2,9467011.5,,,42,98.3,217.4,4952,2239.1,,39.95287033,-75.16742314,286585
-75.1648942370904,39.9546272123791,892,4830324,1500 Arch St,Family Court_Arch St,782003255,19102,1,2014,Courthouse,32435127.1,24222987.8,,,44,103,211.4,7636.4,4298.3,,39.95461915,-75.16489247,651587
-75.1779028583016,39.9782492624159,893,4830333,1481 N 26th St,Fleet Shop 258 / WHS,782326200,19121,1,1970,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1347250.4,3126283.6,,,,74.6,117.7,132.3,291.1,,39.97824119,-75.17790108,59962
-75.1521105399396,39.954972486621,894,4830355,750 Race Street,Police Administration Building,781379300,19106,1,1956,Office,15713246.1,,,5650819.9,7,169.6,403.1,6853.3,1834.2,,39.95496442,-75.15210877,126000
-75.1430684343097,39.9607391209269,895,4852903,276 Spring Garden St,Fire Administration,781398000,19123,1,1975,Office,3728913.4,448115.8,715094,,47,96.7,229.9,982.6,423.1,,39.96073105,-75.14306667,50601
-75.0196945832211,40.0324043903636,896,4830354,8203 State Rd,Philadelphia Industrial Correction Center,786504751,19136,1,1979,Prison/Incarceration,20228765.3,23332797.6,,,,217.8,405.7,56640.8,3117.6,,40.0323963,-75.01969285,200000
-75.0515128852708,40.0505254538002,897,4923937,7600 Roosevelt Blvd.,Valmont Towers Condo Assn.,888560998,19152,1,1974,Multifamily Housing,5102233.1,1124571.5,,,7,72.8,180.9,4417.2,533.5,47,40.05051737,-75.05151114,85480
-75.0439436613461,40.059313772225,898,4988214,8301 Roosevelt Blvd.,Deer Meadows,881449200,19152,1,1925,Residential Care Facility,11566448,12622443,,,,88,166,,1744.4,,40.05930568,-75.04394192,380000
-75.0427096209772,40.0620272948488,899,4998410,8401 Roosevelt Boulevard,Wesley Enhanced Living Pennypack Park,881449300,19152,1,1931,Senior Living Community,7490346.5,5431958.8,,,90,59.7,123.3,9850.9,984,,40.0620192,-75.04270788,216320
-75.1471223062555,39.9509033361748,900,5004467,25 North 4th Street,Old City Presbyterian Apartments,771702500,19106,1,1970,Multifamily Housing,1691806.1,2816985.6,,,26,77.7,132.7,2803.1,306.7,16,39.95089527,-75.14712054,58000
-75.1432194593867,39.9693387428984,901,5011711,1147 N. 4th Street,Cigar Factory Condominium,888035756,19123,1,1900,Multifamily Housing,497720,,,,100,9.2,25.9,1034.7,46.2,18,39.96933067,-75.14321769,59464
-75.0382902641795,40.0713162181526,902,5014034,8900 Roosevelt Blvd,Robert Saligman Apts_Saligman North fka Holiday House,"778799005; 778799020",19115,1,1978,Multifamily Housing,7237401.3,3373028.1,,,68,52.8,118.2,13078.4,853.7,23,40.07130812,-75.03828853,247661
-75.1757928163432,40.0143506601121,903,5015108,3190 W Stokley St /  3201 Fox St,Collectors HQ,884461920,19129,1,1959,Office,2639512.3,5058847.2,,,24,118.4,195.4,1665.2,513.8,,40.01434258,-75.17579104,65000
-75.149446152701,39.9682052734884,904,5015889,945-75 Franklin Street,Ascension Manor-Michaels Mgt,"881,006,731,881,006,000",19123,2,1968,Multifamily Housing,5435316,8364627.9,,,71,61.4,106.8,10841.9,949,33,39.9681972,-75.14944439,241560
-75.2131083910096,40.0273279498185,905,5016210,420 Pensdale Street,Pensdale Housing Inc.,881445550,19128,1,2004,Multifamily Housing,2495224.3,2138134.2,,,17,70.3,140.1,2600.2,345.3,26,40.02731987,-75.2131066,65873
-75.0994336550004,40.0283605736748,906,5021478,4640 S.E. Roosevelt Boulevard,4112 - ROOSEVELT,882181575,19124,1,1995,Retail Store,5358682.5,4281945.8,,,68,58.9,119.2,836.5,725,,40.02835249,-75.0994319,163574
-75.1865354713052,40.0340519403394,907,5026795,6101 Morris Street,Four Freedoms House of Philadelphia,886671500,19144,1,1967,Multifamily Housing,4392608.8,6264363.2,,,87,55.7,98.6,5289.2,740.6,,40.03404386,-75.18653369,191391
-75.1771754234679,39.9533952191186,908,5026800,22 South 22nd Street,John Fox Towers,886930301,19103,1,1966,Multifamily Housing,6131237.8,8317426.8,,,54,67.9,121.7,12477.7,1011.1,,39.95338715,-75.17717365,212742
-75.2469547508639,39.9592867134707,909,5026797,6250 Walnut Street,Walnut Park Plaza,886600600,19139,1,1921,Multifamily Housing,5231865.3,10774599.9,,,49,68.6,111.2,9349.7,1058.1,26,39.95927865,-75.24695295,233372
-75.2479695838942,39.9910995621936,910,5027052,6051 Overbrook Avenue,Overbrook Campus,774579500,19131,5,1891,College/University,2107946.6,1690335,,,,45.1,91.1,2270.3,285.5,,39.99109149,-75.24796778,84311
-75.2344239632827,39.9969281749483,911,5027053,5320 City Ave,Lannon/Rashford,774500800,19131,1,2004,College/University,9982024.4,4917838.8,,,,94.2,209.3,9891.5,1188.1,,39.9969201,-75.23442217,158239
-75.1836405897829,39.9715796044157,912,5027285,825 N 29th St,Brewery Condominiums- Main House,888152672,19130,1,1875,Multifamily Housing,1372084.6,,,,97,22.5,63,1181.2,127.4,74,39.97157154,-75.18363881,69000
-75.1451567399372,39.9543834312807,913,5026551,301 Race Street,The WireWorks Historic Condominiums,888056200,19106,1,1899,Multifamily Housing,2696554.8,,,,75,39.2,109.7,2203.2,250.4,80,39.95437536,-75.14515497,68815
-75.1722036809964,39.9542697928137,914,5026745,1900 JFK Blvd.,Penn Center House,881034500,19103,1,1959,Multifamily Housing,10106135.9,20939269.4,,,84,51.7,83.7,11555,2050.6,84,39.95426173,-75.17220191,600537
